ln_green_applications_total,ln_application_difference,ln_green_invention_applications,ln_green_utility_applications,ln_invention_application_difference,ln_utility_application_difference,ln_green_obtained_total,green_applications_total,green_innovation_dummy2,green_rate,green_rate_obtained,r_and_d_staff_rate,r_and_d_expenditure_10k,r_and_d_staff_count,ln_rnd_exp_over_total_assets,operating_cost1_over_assets_growth,operating_cost_growth,social_responsibility_score_growth,ln_environmental_investment,sumfine_over_total_assets_e3,sumfine_over_total_assets_original,ln_sumfine_over_total_assets_e3,sumfine,penalty_count,penalty_dummy,sum_news,sum_news_div100,sumfine_over_revenue_e3,sumfine_original_w_over_assets_e3,size,leverage,cashflow,firm_growth_w,firm_growth,historical_performance,market_power_517,market_power,capital_intensity,management_shareholding,pc,listing_age,state_owned,size_w,lev_w,cashflow_w,historical_performance_w,management_shareholding_w,pc_w,market_power_w,firm_growth_w,capital_intensity_w,id,pid,indid,year,analyst_attention01_mean,esg_increase,media_cover,cover_x_sumfine_over_assets_e3,province_max_penalty_count,province_max_penalty_amount,province_max_penalty_intensity,province_avg_penalty_intensity,province_industry_max_penalty_count,province_industry_max_penalty_amount,province_industry_avg_penalty_amount,province_industry_max_penalty_intensity,heavy_pollution,penalty_strengthen,env_subsidy_over_assets01,env_subsidy_over_assets0132,env_subsidy0132_x_sumfine_over_assets_e3,analyst_attention01_mean_x_sumfine_over_assets_e3,esg_increase_x_sumfine_over_assets_e3,quan_firm_strategy_index,green_executive,sumfine_over_assets_e3_nozero,aqi,pscore,ranorder,so2_div_e3,xsumfine,environmental_tax,emissions_trading_2007_start,carbon_trading_2013_start,word_count,ln_total_reduction_technology_environment_transformation_1000_over_word_count,province_industry_avg_penalty_amount,province_avg_penalty_count,province_avg_penalty_intensity,peers_mean_over_assets_e3_excluding_non_penalty
,,,,,,,,1.0,,,,7128.1265,266.0,-3.573905,0.0,,,,,,,,0.0,0.0,,,,,21.65605,0.25577712,0.08473096,-0.010858953,-0.010858953,-0.025231,0.25221857,,,29.9389,,2.0794415,0.0,21.65605,0.25577712,0.08473096,-0.025231,29.9389,,,-0.010858953,,300375.0,2.0,29.0,2021.0,1.0,1.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,1.0,,,,2.0,0.0,,94.25,,0.76869106,0.01025,,0.0,1.0,1.0,48666.0,1.4509504,,0.0,,
0.0,2.4849067,0.0,0.0,2.3025851,1.0986123,1.3862944,0.0,0.0,0.0,0.1,0.121615626,3757.3018,274.0,-4.17848,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,41.0,0.41,0.0,0.0,21.620277,0.42273843,0.022085274,0.9550879,0.9550879,0.082319,0.62762934,3.9818943,13.900259,0.0,1.0,0.6931472,0.0,21.620277,0.42273843,0.022085274,0.082319,0.0,1.0,3.9818943,0.9550879,13.900259,300381.0,19.0,14.0,2015.0,1.0,0.0,0.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,56.25,0.19362808430938047,0.49763185,0.00875,0.019522985,0.0,0.0,1.0,60112.0,0.98589027,0.0,0.027272727,0.00096919836,0.0
0.0,2.5649493,0.0,0.0,2.5649493,0.0,1.609438,0.0,0.0,0.0,0.13793103,0.12885803,9863.988,334.0,-3.4824934,1.0,2.4433587,0.75,13.689948,0.0,,0.0,0.0,0.0,0.0,4.0,0.04,0.0,0.0,21.889479,0.35989204,-0.013747739,1.149964,1.149964,0.047,0.49970683,4.1144233,14.029294,2.9839,1.0,1.0986123,0.0,21.889479,0.35989204,-0.013747739,0.047,2.9839,1.0,4.1144233,1.149964,14.029294,300381.0,19.0,14.0,2016.0,0.0,0.0,0.0,0.0,4.0,32.0,0.06619183,0.0024496429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,57.583332,0.19410751678368812,0.016268937,0.009333333,0.014877606,0.0,0.0,1.0,62973.0,1.072083,0.0,0.16949153,0.0024496429,0.0
0.6931472,2.7080503,0.6931472,0.0,2.7080503,0.0,1.0986123,1.0,1.0,0.0625,0.18181819,0.12468286,9393.107,344.0,-3.7120383,0.0,0.9604559,-2.2399998,13.948914,0.0,,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,22.07011,0.45641902,-0.0011369131,-0.008712849,-0.008712849,0.051329,0.531303,4.0844727,14.147487,0.0003,1.0,1.3862944,0.0,22.07011,0.45641902,-0.0011369131,0.051329,0.0003,1.0,4.0844727,-0.008712849,14.147487,300381.0,19.0,14.0,2017.0,0.0,0.0,0.0,0.0,7.0,84.4738,0.04668907,0.0017183105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,60.666668,0.20416354553998323,0.025587322,0.007333333,0.018765815,0.0,0.0,1.0,62802.0,1.0738722,0.0,0.34146342,0.0017183105,0.0
2.4849067,3.9702919,2.4849067,0.0,3.7376697,2.4849067,0.6931472,11.0,1.0,0.171875,0.2,0.12370739,9074.925,323.0,-3.9685044,1.0,1.2555518,2.3500004,15.754465,0.3749125,0.0003749125,0.3183901,180.0,2.0,1.0,25.0,0.25,1.0180029,0.37491247,22.292114,0.49872229,0.04247929,0.17935774,0.17935774,0.029719,0.46869785,4.147958,14.424626,0.0003,1.0,1.609438,0.0,22.292114,0.49872229,0.04247929,0.029719,0.0003,1.0,4.147958,0.17935774,14.424626,300381.0,19.0,14.0,2018.0,1.0,1.0,0.0,0.0,21.0,246.0,1.4848632,0.03568407,2.0,180.0,180.0,0.3749125,0.0,1.0,1.0,1.0,0.3749125,0.3749125,0.3749125,3.0,0.0,0.3749125,58.0,0.22428299339203697,0.57870543,0.0061666667,0.01810651,1.0,0.0,1.0,69425.0,1.0601931,180.0,1.1532258,0.03568407,0.20630598
0.6931472,4.0073333,0.6931472,0.0,3.8066626,2.3978953,0.0,1.0,0.0,0.017857144,0.0,0.15741111,11164.077,394.0,-3.7005568,1.0,1.1959634,-2.3600006,15.778245,0.066399835,6.6399836e-05,0.06428833,30.0,1.0,1.0,14.0,0.14,0.14647484,0.06639984,22.231354,0.39603588,0.0978657,0.15833655,0.15833655,0.034831,0.4367308,4.1785264,14.406108,2.8357,1.0,1.7917595,0.0,22.231354,0.39603588,0.0978657,0.034831,2.8357,1.0,4.1785264,0.15833655,14.406108,300381.0,19.0,27.0,2019.0,0.0,0.0,0.0,0.0,10.0,158.0,0.39077514,0.023645017,1.0,43.0,11.75,0.14605957,1.0,0.0,1.0,1.0,0.066399835,0.0,0.0,3.0,0.0,0.066399835,60.166668,0.28785893323784334,0.66666895,0.0051666666,0.02462987,1.0,0.0,1.0,68105.0,1.7193968,11.75,1.0967742,0.023645017,0.020236142
0.6931472,4.2341065,0.0,0.6931472,3.9512436,2.8903718,0.0,1.0,0.0,0.014285714,0.0,0.1320354,12282.951,373.0,-3.6385934,0.0,0.8889616,2.1200008,17.575256,0.0,,0.0,0.0,0.0,0.0,4.0,0.04,0.0,0.0,22.264902,0.30163398,0.08640981,-0.065117314,-0.065117314,0.03658,0.48709783,4.1295896,14.318638,2.5094,1.0,1.9459101,0.0,22.264902,0.30163398,0.08640981,0.03658,2.5094,1.0,4.1295896,-0.065117314,14.318638,300381.0,19.0,27.0,2020.0,0.0,1.0,0.0,0.0,2.0,52.28,0.26328143,0.0031542764,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,50.416668,0.2808549271603192,0.21219684,0.0046666665,0.022876777,1.0,0.0,1.0,66128.0,1.7356751,0.0,0.09677419,0.0031542764,0.0
0.0,2.8332133,0.0,0.0,2.7725887,0.6931472,1.609438,0.0,0.0,0.0,0.12903225,,12977.963,409.0,-3.5415258,1.0,,,,,,,,0.0,0.0,,,,,22.222874,0.31963122,0.04842242,-0.011805171,-0.011805171,0.044033,0.48133606,,,0.8979,,2.0794415,0.0,22.222874,0.31963122,0.04842242,0.044033,0.8979,,,-0.011805171,,300381.0,19.0,27.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,1.0,1.0,,,,2.0,0.0,,57.0,,0.45380265,0.00575,,1.0,0.0,1.0,61939.0,1.6102254,,0.0,,
2.1972246,1.609438,1.609438,1.609438,1.0986123,1.0986123,3.1354942,8.0,0.0,0.61538464,0.6666667,0.1767516,1572.3346,111.0,-4.4936,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.07,0.0,0.0,21.064257,0.46540198,0.025759814,0.3808878,0.3808878,0.057368,0.41467783,4.1956186,14.6217165,50.5302,0.0,0.6931472,0.0,21.064257,0.46540198,0.025759814,0.057368,50.5302,0.0,4.1956186,0.3808878,14.6217165,300385.0,10.0,35.0,2015.0,0.0,0.0,0.0,0.0,2.0,13.0,0.011176583,0.00013378786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,94.583336,0.17412537654983415,0.36646032,0.025916668,0.003465734,0.0,1.0,0.0,46864.0,1.7167494,0.0,0.032967035,0.00013378786,0.0
2.1972246,1.3862944,1.609438,1.609438,1.0986123,0.6931472,2.3025851,8.0,0.0,0.6666667,0.5294118,0.21206896,2220.2112,123.0,-4.2887993,1.0,1.2202324,2.3000011,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,21.204498,0.4789129,-0.011300088,0.20151107,0.20151107,0.060091,0.39921656,4.2170796,14.84147,50.5302,0.0,1.0986123,0.0,21.204498,0.4789129,-0.011300088,0.060091,50.5302,0.0,4.2170796,0.20151107,14.84147,300385.0,10.0,35.0,2016.0,1.0,0.0,0.0,0.0,4.0,37.0,0.11926917,0.0023567907,2.0,16.0,3.2,0.027180377,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,90.333336,0.17253246210890866,0.08921626,0.017833333,0.009750179,0.0,1.0,0.0,47353.0,1.7604238,3.2,0.1632653,0.0023567907,0.0
3.1780539,2.1972246,2.3025851,2.7080503,1.609438,1.609438,1.7917595,23.0,1.0,0.71875,0.625,0.24382208,2638.748,148.0,-4.4207144,0.0,1.2275919,-3.67,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,21.509115,0.45856896,0.018301377,0.17479292,0.17479292,0.068458,0.35525408,4.2608204,15.100586,49.5154,0.0,1.3862944,0.0,21.509115,0.45856896,0.018301377,0.068458,49.5154,0.0,4.2608204,0.17479292,15.100586,300385.0,10.0,35.0,2017.0,1.0,0.0,0.0,0.0,8.0,358.9805,0.55082715,0.012510268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,89.0,0.19275571160946756,0.5790416,0.013083333,0.010446321,0.0,1.0,0.0,53928.0,1.9065547,0.0,0.44554454,0.012510268,0.0
3.4339871,3.1354942,2.7080503,2.8332133,2.4849067,2.4849067,3.2580965,30.0,1.0,0.5660377,0.64102566,0.2616179,3429.317,152.0,-4.345512,1.0,1.2608726,-0.09000015,0.0,0.09753943,9.753943e-05,0.0930708,25.8,2.0,1.0,2.0,0.02,0.26882684,0.09753943,21.695969,0.5289253,0.04447686,0.1732079,0.1732079,0.039898,0.28319186,4.329812,15.331218,49.0394,0.0,1.609438,0.0,21.695969,0.5289253,0.04447686,0.039898,49.0394,0.0,4.329812,0.1732079,15.331218,300385.0,10.0,35.0,2018.0,0.0,0.0,0.0,0.0,11.0,257.92828,0.4525686,0.03930809,2.0,25.8,13.4,0.09753943,0.0,1.0,1.0,1.0,0.09753943,0.0,0.0,2.0,0.0,0.09753943,76.166664,0.20582323530666022,0.5624204,0.011083333,0.011694164,0.0,1.0,0.0,55527.0,1.7405392,13.4,0.99038464,0.03930809,0.035033543
2.944439,2.7080503,1.9459101,2.5649493,1.0986123,2.5649493,1.7917595,18.0,0.0,0.54545456,0.5555556,0.24501425,4856.9116,172.0,-4.225553,1.0,1.3019589,-1.0600014,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,21.924051,0.598159,0.034134425,0.29467186,0.29467186,0.015752,0.27757913,4.3339753,15.370118,36.7796,0.0,1.7917595,0.0,21.924051,0.598159,0.034134425,0.015752,36.7796,0.0,4.3339753,0.29467186,15.370118,300385.0,10.0,35.0,2019.0,0.0,0.0,0.0,0.0,10.0,246.0,0.40661466,0.02541131,1.0,0.1,0.025,1.2938007e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,83.333336,0.20905369429779394,0.5807436,0.00825,0.013994478,0.0,1.0,0.0,60072.0,1.7795892,0.025,0.94174755,0.02541131,0.0
3.0445225,2.1972246,2.3978953,2.3978953,1.3862944,1.7917595,2.5649493,20.0,1.0,0.6896552,0.48,0.22382672,5085.6895,186.0,-4.3235946,1.0,1.2223946,-18.91,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.04,0.0,0.0,22.068121,0.73878616,0.027814792,0.19751632,0.19751632,0.033495,0.2570171,4.354235,15.34549,21.9955,0.0,1.9459101,1.0,22.068121,0.73878616,0.027814792,0.033495,21.9955,0.0,4.354235,0.19751632,15.34549,300385.0,10.0,35.0,2020.0,0.0,1.0,0.0,0.0,3.0,22.0,0.18864106,0.004217207,1.0,1.0,0.25,0.00010893581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,75.416664,0.21908271034396493,0.43450364,0.00675,0.017754698,0.0,1.0,0.0,67646.0,1.9732487,0.25,0.14705883,0.004217207,0.0
2.3025851,1.9459101,2.1972246,0.6931472,1.9459101,0.0,2.4849067,9.0,0.0,0.5625,0.64705884,,6320.8774,208.0,-4.0490317,1.0,,,,,,,,0.0,0.0,,,,,22.010984,0.6852011,0.016628861,0.2181151,0.2181151,-0.103089,0.22638465,,,18.3478,,2.0794415,1.0,22.010984,0.6852011,0.016628861,-0.103089,18.3478,,,0.2181151,,300385.0,10.0,35.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,1.0,,,,1.0,0.0,,67.75,,0.3106268,0.007,,0.0,1.0,0.0,64969.0,1.9998113,,0.0,,
2.4849067,4.317488,2.3025851,1.0986123,4.2195077,2.0794415,0.0,11.0,0.0,0.12790698,0.0,0.42827868,10125.283,418.0,-2.852074,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,21.285206,0.13123918,0.06015879,-0.15626614,-0.15626614,0.232654,0.5091378,4.1048408,14.401742,69.7083,0.0,0.6931472,0.0,21.285206,0.13123918,0.06015879,0.196093,64.35,0.0,4.1048408,-0.15626614,14.401742,300386.0,1.0,65.0,2015.0,1.0,0.0,0.0,0.0,3.0,30.0,0.005501829,0.00017506872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,121.5,0.21088984280744796,0.42192984,0.01275,-0.0038858838,0.0,0.0,1.0,36422.0,1.0815921,0.0,0.16049382,0.00017506872,0.0
3.0910425,4.4308167,2.8903718,1.609438,4.304065,2.3978953,2.1972246,21.0,1.0,0.2,0.103896104,0.44186047,11117.5625,418.0,-2.7915726,0.0,0.96233964,-2.369999,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.17,0.0,0.0,21.318193,0.12355727,0.054515224,-0.024313547,-0.024313547,0.107111,0.5229116,4.090164,14.465952,65.8128,0.0,1.0986123,0.0,21.318193,0.12355727,0.054515224,0.107111,64.35,0.0,4.090164,-0.024313547,14.465952,300386.0,1.0,65.0,2016.0,0.0,0.0,0.0,0.0,22.0,478.7955,0.060914353,0.0013480115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,113.166664,0.18827985498025718,0.66067684,0.00975,-0.0027828235,0.0,0.0,1.0,,,0.0,1.1647059,0.0013480115,0.0
2.8903718,4.317488,2.8903718,0.0,4.2195077,2.0794415,1.609438,17.0,0.0,0.18478261,0.042105265,0.37900552,12157.86,343.0,-2.7849967,1.0,1.2776812,-1.0400009,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,21.401068,0.15702295,0.05226429,0.24017191,0.24017191,0.063917,0.49311474,4.119697,14.593133,64.8575,0.0,1.3862944,0.0,21.401068,0.15702295,0.05226429,0.063917,64.35,0.0,4.119697,0.24017191,14.593133,300386.0,1.0,65.0,2017.0,0.0,0.0,0.0,0.0,25.0,378.0,0.06709212,0.0020509968,1.0,2.4715,1.23575,0.01118215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,102.25,0.18609447676872848,0.27991676,0.00775,-0.0017135198,0.0,0.0,1.0,42204.0,1.1032771,1.23575,1.8764045,0.0020509968,0.0
2.8903718,4.3438053,2.7080503,1.3862944,4.2195077,2.3025851,1.9459101,17.0,0.0,0.18085106,0.06818182,0.36174864,11859.821,331.0,-2.8314538,0.0,0.99258125,-1.5799999,0.0,0.06459225,6.459225e-05,0.06259186,13.0,1.0,1.0,9.0,0.09,0.12129328,0.06459225,21.422707,0.12459504,0.0040516397,-0.028345184,-0.028345184,0.055069,0.4718065,4.1399374,14.603782,58.4529,0.0,1.609438,0.0,21.422707,0.12459504,0.0040516397,0.055069,58.4529,0.0,4.1399374,-0.028345184,14.603782,300386.0,1.0,65.0,2018.0,1.0,0.0,0.0,0.0,48.0,974.79,0.2994621,0.017686082,1.0,13.0,6.5,0.06459225,0.0,0.0,1.0,1.0,0.06459225,0.06459225,0.0,1.0,0.0,0.06459225,87.0,0.17374136189392417,0.7372597,0.0055,-0.00017061345,1.0,0.0,1.0,42793.0,1.0861813,6.5,4.065934,0.017686082,0.0
2.5649493,4.3438053,2.5649493,0.0,4.204693,2.3978953,2.3025851,12.0,0.0,0.13483146,0.086538464,0.27682403,9137.975,258.0,-3.0882733,0.0,0.8660232,-7.26,0.0,0.0,,0.0,0.0,0.0,0.0,38.0,0.38,0.0,0.0,21.418808,0.07857152,0.05943593,-0.12331043,-0.12331043,0.067324,0.48404777,4.1289296,14.581475,57.4971,0.0,1.7917595,0.0,21.418808,0.08949911,0.05943593,0.067324,57.4971,0.0,4.1289296,-0.12331043,14.581475,300386.0,1.0,65.0,2019.0,0.0,0.0,0.0,0.0,224.0,1401.3962,0.126575,0.010664952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,86.5,0.18579094957076686,0.9892906,0.004416667,-0.0012754044,1.0,0.0,1.0,44833.0,1.0399268,0.0,10.611111,0.010664952,0.0
1.0986123,4.394449,1.0986123,0.0,4.2904596,2.1972246,2.5649493,2.0,0.0,0.024096385,0.11214953,0.23888314,9551.273,231.0,-3.0656924,0.0,0.93373406,0.94000053,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.04,0.0,0.0,21.440462,0.06897001,0.024570996,-0.043773793,-0.043773793,0.046183,0.5078506,4.104325,14.566264,56.0828,0.0,1.9459101,0.0,21.440462,0.08949911,0.024570996,0.046183,56.0828,0.0,4.104325,-0.043773793,14.566264,300386.0,1.0,65.0,2020.0,0.0,1.0,0.0,0.0,39.0,146.5,0.016801119,0.0002673678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,78.583336,0.17472112545390112,0.7703512,0.00375,-0.0008727107,1.0,0.0,1.0,40952.0,1.1547644,0.0,0.67777777,0.0002673678,0.0
0.0,3.3322046,0.0,0.0,3.2580965,1.0986123,2.3025851,0.0,0.0,0.0,0.0647482,,8990.705,158.0,-3.1213472,0.0,,,,,,,,0.0,0.0,,,,,21.435635,0.1013471,0.004373906,-0.13264978,-0.13264978,0.031757,0.51317203,,,55.6011,,2.0794415,0.0,21.435635,0.1013471,0.004373906,0.031757,55.6011,,,-0.13264978,,300386.0,1.0,65.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,0.0,0.0,1.0,1.0,,,,1.0,0.0,,94.25,,0.60501707,0.00375,,1.0,0.0,1.0,40530.0,1.081525,,0.0,,
0.6931472,2.6390574,0.6931472,0.0,2.5649493,0.6931472,0.0,1.0,0.0,0.06666667,0.0,0.34686348,1791.4799,94.0,-4.1416206,0.0,,,13.474587,0.0,,0.0,0.0,0.0,0.0,12.0,0.12,0.0,0.0,20.842758,0.44041362,0.071075104,0.29295838,0.29295838,0.094458,0.55783147,4.0563745,14.974063,0.3208,0.0,0.6931472,0.0,20.842758,0.44041362,0.071075104,0.094458,0.3208,0.0,4.0563745,0.29295838,14.974063,300387.0,17.0,26.0,2015.0,0.0,0.0,0.0,0.0,3.0,11.0,0.004315981,0.00018765136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.2095105628658272,0.6043195,,,0.0,1.0,1.0,47369.0,0.91583884,0.0,0.13043478,0.00018765136,0.0
1.0986123,4.276666,0.6931472,0.6931472,4.0073333,2.8903718,1.0986123,2.0,1.0,0.027027028,0.2,0.3617021,1734.9677,102.0,-4.2362676,0.0,,47.630005,11.05093,0.0,,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,20.905352,0.3966575,0.07870358,0.26653078,0.26653078,0.075612,0.59350675,4.0159,15.263445,0.2699,0.0,1.0986123,0.0,20.905352,0.3966575,0.07870358,0.075612,0.2699,0.0,4.0159,0.26653078,15.263445,300387.0,17.0,26.0,2016.0,0.0,1.0,0.0,0.0,6.0,61.0,0.02224106,0.002888867,6.0,44.637,7.4395003,0.020877106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.20802212573308726,0.1711686,,,0.0,1.0,1.0,49164.0,1.0113273,7.4395003,0.64,0.002888867,0.0
0.0,3.8918202,0.0,0.0,3.465736,2.8903718,0.0,0.0,0.0,0.0,0.0,0.4007782,1599.5293,103.0,-4.318185,1.0,,-50.690002,13.519275,0.0,,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,20.90599,0.33177304,0.034179743,0.06666028,0.06666028,0.071981,0.44058958,4.171454,15.356914,0.318,0.0,1.3862944,0.0,20.90599,0.33177304,0.034179743,0.071981,0.318,0.0,4.171454,0.06666028,15.356914,300387.0,17.0,26.0,2017.0,0.0,0.0,0.0,0.0,38.0,281.0,0.2808133,0.015642643,4.0,50.6375,8.8894005,0.023288844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.2003485359797755,0.5670367,,,0.0,1.0,1.0,54188.0,1.0392065,8.8894005,2.52,0.015642643,0.0
0.0,3.7612002,0.0,0.0,2.9957323,3.1780539,0.6931472,0.0,0.0,0.0,0.032258064,0.40234375,1810.7106,103.0,-4.401627,0.0,,-0.9300003,12.447453,0.3723156,0.00037231558,0.31649953,55.0,2.0,1.0,3.0,0.03,0.95378673,0.3723156,21.113441,0.23237464,0.039539907,0.087925054,0.087925054,0.053043,0.42978206,4.178989,15.568265,0.4142,0.0,1.609438,0.0,21.113441,0.23237464,0.039539907,0.053043,0.4142,0.0,4.178989,0.087925054,15.568265,300387.0,17.0,26.0,2018.0,1.0,0.0,0.0,0.0,8.0,640.0,0.91404,0.07365681,5.0,59.0,22.5,0.3723156,1.0,1.0,0.0,0.0,0.0,0.3723156,0.0,2.0,0.0,0.3723156,,0.20467006801987234,0.23289613,,,0.0,1.0,1.0,52066.0,0.93078965,22.5,1.84,0.07365681,0.20308124
0.6931472,3.637586,0.0,0.6931472,2.8332133,3.0910425,0.0,1.0,1.0,0.025641026,0.0,0.4172662,1846.3008,116.0,-4.4071755,0.0,,-1.9699993,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,21.138454,0.21423958,0.056949165,0.009326591,0.009326591,0.045041,0.45551112,4.1540937,15.510835,1.0358,0.0,1.7917595,0.0,21.138454,0.21423958,0.056949165,0.045041,1.0358,0.0,4.1540937,0.009326591,15.510835,300387.0,17.0,26.0,2019.0,0.0,1.0,0.0,0.0,78.0,2173.0,0.71399164,0.06575045,3.0,300.0,72.0,0.71399164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.20719486596390282,0.35339507,,,0.0,1.0,1.0,52725.0,0.8117202,72.0,4.6,0.06575045,0.0
0.6931472,3.3672957,0.0,0.6931472,2.944439,2.3978953,0.6931472,1.0,0.0,0.033333335,0.037037037,0.375,2199.6106,120.0,-4.3685503,1.0,,0.020000458,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,21.274925,0.28605098,0.058061644,0.10892832,0.10892832,0.038147,0.36788774,4.2401605,15.506605,0.3921,0.0,1.9459101,0.0,21.274925,0.28605098,0.058061644,0.038147,0.3921,0.0,4.2401605,0.10892832,15.506605,300387.0,17.0,26.0,2020.0,0.0,0.0,0.0,0.0,15.0,756.5,0.031599484,0.0018103361,1.0,2.0,0.33333334,0.00067889254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.21754135174874759,0.16379464,,,0.0,1.0,1.0,63078.0,1.0035758,0.33333334,0.72,0.0018103361,0.0
1.3862944,3.465736,1.3862944,0.0,3.4011974,1.0986123,0.6931472,3.0,1.0,0.08571429,0.09090909,,3173.528,121.0,-3.9705305,1.0,,,,,,,,0.0,0.0,,,,,21.24347,0.28721815,0.068684995,0.05822269,0.05822269,0.041261,0.32788593,,,0.3137,,2.0794415,0.0,21.24347,0.28721815,0.068684995,0.041261,0.3137,,,0.05822269,,300387.0,17.0,26.0,2021.0,1.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,0.0,,,,1.0,0.0,,,,0.019532114,,,0.0,1.0,1.0,65874.0,1.114934,,0.0,,
0.0,2.5649493,0.0,0.0,2.0794415,1.7917595,0.0,0.0,0.0,0.0,0.0,0.1556157,2154.101,115.0,-3.4734366,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.17,0.0,0.0,20.358906,0.4761123,0.05900068,-0.21434647,-0.21434647,0.046143,0.40792698,4.201878,13.753608,0.0,0.0,0.6931472,0.0,20.358906,0.4761123,0.05900068,0.046143,0.0,0.0,4.201878,-0.21434647,13.753608,300391.0,15.0,34.0,2015.0,0.0,0.0,0.0,0.0,1.0,15.0,0.04758603,0.0012040561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,126.25,0.14779906287476044,0.094338305,0.04725,0.0064580627,0.0,0.0,0.0,42259.0,0.90306085,0.0,0.036363635,0.0012040561,0.0
0.0,1.7917595,0.0,0.0,1.3862944,1.0986123,0.0,0.0,0.0,0.0,0.0,0.18232045,2542.5227,132.0,-3.3818073,1.0,1.2454598,8.5,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,0.15,0.0,0.0,20.43306,0.51493657,-0.024068847,0.22805402,0.22805402,0.005745,0.39385298,4.2251825,13.8482685,0.0,0.0,1.0986123,0.0,20.43306,0.51493657,-0.024068847,0.005745,0.0,0.0,4.2251825,0.22805402,13.8482685,300391.0,15.0,34.0,2016.0,1.0,0.0,0.0,0.0,6.0,50.8,0.09573858,0.0033931127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,106.5,0.1321040120238431,0.22894488,0.034333333,0.017237512,0.0,0.0,0.0,44080.0,0.87818736,0.0,0.5081967,0.0033931127,0.0
